wstudent_id,question_id,score,max_score
S0816,Q4,3,10
S0816,Q5,6,10
S0816,Q6,4,10
S0816,Q7,8,10
S0816,Q8,7,10
S0816,Q9,7,10
S0816,Q10,7,10
S0817,Q1,7,10
S0817,Q2,0,10
S0817,Q3,1,10
S0817,Q4,6,10
S0817,Q5,3,10
S0817,Q6,6,10
S0817,Q7,0,10
S0817,Q8,7,10
S0817,Q9,3,10
S0817,Q10,7,10
S0818,Q1,4,10
S0818,Q2,8,10
S0818,Q3,2,10
S0818,Q4,3,10
S0818,Q5,5,10
S0818,Q6,7,10
S0818,Q7,5,10
S0818,Q8,0,10
S0818,Q9,6,10
S0818,Q10,7,10
S0819,Q1,8,10
S0819,Q2,5,10
S0819,Q3,9,10
S0819,Q4,2,10
S0819,Q5,5,10
S0819,Q6,3,10
S0819,Q7,2,10
S0819,Q8,3,10
S0819,Q9,6,10
S0819,Q10,1,10
S0820,Q1,5,10
S0820,Q2,4,10
S0820,Q3,1,10
S0820,Q4,1,10
S0820,Q5,8,10
S0820,Q6,8,10
S0820,Q7,0,10
S0820,Q8,7,10
S0820,Q9,5,10
S0820,Q10,7,10
S0821,Q1,5,10
S0821,Q2,6,10
S0821,Q3,5,10
S0821,Q4,0,10
S0821,Q5,5,10
S0821,Q6,4,10
S0821,Q7,1,10
S0821,Q8,6,10
S0821,Q9,6,10
S0821,Q10,1,10
S0822,Q1,4,10
S0822,Q2,7,10
S0822,Q3,4,10
S0822,Q4,4,10
S0822,Q5,0,10
S0822,Q6,7,10
S0822,Q7,8,10
S0822,Q8,7,10
S0822,Q9,3,10
S0822,Q10,3,10
S0823,Q1,5,10
S0823,Q2,7,10
S0823,Q3,6,10
S0823,Q4,2,10
S0823,Q5,7,10
S0823,Q6,7,10
S0823,Q7,3,10
S0823,Q8,6,10
S0823,Q9,4,10
S0823,Q10,6,10
S0824,Q1,3,10
S0824,Q2,2,10
S0824,Q3,3,10
S0824,Q4,1,10
S0824,Q5,2,10
S0824,Q6,1,10
S0824,Q7,4,10
S0824,Q8,4,10
S0824,Q9,4,10
S0824,Q10,0,10
S0825,Q1,7,10
S0825,Q2,8,10
S0825,Q3,2,10
S0825,Q4,7,10
S0825,Q5,3,10
S0825,Q6,5,10
S0825,Q7,3,10
S0825,Q8,6,10
S0825,Q9,1,10
S0825,Q10,0,10
S0826,Q1,1,10
S0826,Q2,3,10
S0826,Q3,2,10
S0826,Q4,7,10
S0826,Q5,4,10
S0826,Q6,6,10
S0826,Q7,0,10
S0826,Q8,2,10
S0826,Q9,4,10
S0826,Q10,8,10
S0827,Q1,9,10
S0827,Q2,7,10
S0827,Q3,9,10
S0827,Q4,4,10
S0827,Q5,3,10
S0827,Q6,3,10
S0827,Q7,1,10
S0827,Q8,5,10
S0827,Q9,4,10
S0827,Q10,2,10
S0828,Q1,7,10
S0828,Q2,8,10
S0828,Q3,7,10
S0828,Q4,4,10
S0828,Q5,2,10
S0828,Q6,5,10
S0828,Q7,6,10
S0828,Q8,8,10
S0828,Q9,5,10
S0828,Q10,4,10
S0829,Q1,2,10
S0829,Q2,7,10
S0829,Q3,8,10
S0829,Q4,0,10
S0829,Q5,9,10
S0829,Q6,6,10
S0829,Q7,3,10
S0829,Q8,1,10
S0829,Q9,8,10
S0829,Q10,3,10
S0830,Q1,5,10
S0830,Q2,4,10
S0830,Q3,4,10
S0830,Q4,4,10
S0830,Q5,7,10
S0830,Q6,1,10
S0830,Q7,8,10
S0830,Q8,1,10
S0830,Q9,6,10
S0830,Q10,4,10
S0831,Q1,8,10
S0831,Q2,6,10
S0831,Q3,3,10
S0831,Q4,3,10
S0831,Q5,0,10
S0831,Q6,1,10
S0831,Q7,6,10
S0831,Q8,6,10
S0831,Q9,6,10
S0831,Q10,8,10
S0832,Q1,1,10
S0832,Q2,2,10
S0832,Q3,6,10
S0832,Q4,2,10
S0832,Q5,7,10
S0832,Q6,5,10
S0832,Q7,5,10
S0832,Q8,7,10
S0832,Q9,7,10
S0832,Q10,6,10
S0833,Q1,2,10
S0833,Q2,3,10
S0833,Q3,5,10
S0833,Q4,2,10
S0833,Q5,5,10
S0833,Q6,2,10
S0833,Q7,5,10
S0833,Q8,5,10
S0833,Q9,4,10
S0833,Q10,5,10
S0834,Q1,6,10
S0834,Q2,5,10
S0834,Q3,1,10
S0834,Q4,4,10
S0834,Q5,4,10
S0834,Q6,2,10
S0834,Q7,5,10
S0834,Q8,4,10
S0834,Q9,9,10
S0834,Q10,1,10
S0835,Q1,2,10
S0835,Q2,2,10
S0835,Q3,3,10
S0835,Q4,2,10
S0835,Q5,3,10
S0835,Q6,9,10
S0835,Q7,4,10
S0835,Q8,8,10
S0835,Q9,1,10
S0835,Q10,9,10
S0836,Q1,9,10
S0836,Q2,5,10
S0836,Q3,5,10
S0836,Q4,8,10
S0836,Q5,2,10
S0836,Q6,2,10
S0836,Q7,4,10
S0836,Q8,5,10
S0836,Q9,3,10
S0836,Q10,1,10
S0837,Q1,4,10
S0837,Q2,3,10
S0837,Q3,8,10
S0837,Q4,7,10
S0837,Q5,8,10
S0837,Q6,7,10
S0837,Q7,3,10
S0837,Q8,6,10
S0837,Q9,4,10
S0837,Q10,7,10
S0838,Q1,6,10
S0838,Q2,1,10
S0838,Q3,8,10
S0838,Q4,2,10
S0838,Q5,7,10
S0838,Q6,9,10
S0838,Q7,4,10
S0838,Q8,4,10
S0838,Q9,7,10
S0838,Q10,0,10
S0839,Q1,6,10
S0839,Q2,7,10
S0839,Q3,1,10
S0839,Q4,7,10
S0839,Q5,5,10
S0839,Q6,2,10
S0839,Q7,5,10
S0839,Q8,0,10
S0839,Q9,7,10
S0839,Q10,5,10
S0840,Q1,1,10
S0840,Q2,1,10
S0840,Q3,1,10
S0840,Q4,1,10
S0840,Q5,4,10
S0840,Q6,3,10
S0840,Q7,5,10
S0840,Q8,6,10
S0840,Q9,5,10
S0840,Q10,2,10
S0841,Q1,2,10
S0841,Q2,2,10
S0841,Q3,6,10
S0841,Q4,3,10
S0841,Q5,4,10
S0841,Q6,9,10
S0841,Q7,5,10
S0841,Q8,8,10
S0841,Q9,3,10
S0841,Q10,3,10
S0842,Q1,4,10
S0842,Q2,5,10
S0842,Q3,6,10
S0842,Q4,2,10
S0842,Q5,1,10
S0842,Q6,1,10
S0842,Q7,5,10
S0842,Q8,5,10
S0842,Q9,4,10
S0842,Q10,4,10
S0843,Q1,1,10
S0843,Q2,4,10
S0843,Q3,5,10
S0843,Q4,8,10
S0843,Q5,7,10
S0843,Q6,7,10
S0843,Q7,7,10
S0843,Q8,1,10
S0843,Q9,9,10
S0843,Q10,7,10
S0844,Q1,5,10
S0844,Q2,3,10
S0844,Q3,3,10
S0844,Q4,2,10
S0844,Q5,5,10
S0844,Q6,4,10
S0844,Q7,5,10
S0844,Q8,3,10
S0844,Q9,7,10
S0844,Q10,4,10
S0845,Q1,4,10
S0845,Q2,7,10
S0845,Q3,5,10
S0845,Q4,6,10
S0845,Q5,6,10
S0845,Q6,7,10
S0845,Q7,5,10
S0845,Q8,8,10
S0845,Q9,7,10
S0845,Q10,2,10
S0846,Q1,7,10
S0846,Q2,4,10
S0846,Q3,4,10
S0846,Q4,1,10
S0846,Q5,4,10
S0846,Q6,8,10
S0846,Q7,4,10
S0846,Q8,3,10
S0846,Q9,5,10
S0846,Q10,5,10
S0847,Q1,7,10
S0847,Q2,6,10
S0847,Q3,2,10
S0847,Q4,3,10
S0847,Q5,1,10
S0847,Q6,8,10
S0847,Q7,3,10
S0847,Q8,3,10
S0847,Q9,2,10
S0847,Q10,5,10
S0848,Q1,8,10
S0848,Q2,2,10
S0848,Q3,2,10
S0848,Q4,4,10
S0848,Q5,1,10
S0848,Q6,5,10
S0848,Q7,2,10
S0848,Q8,5,10
S0848,Q9,6,10
S0848,Q10,6,10
S0849,Q1,2,10
S0849,Q2,7,10
S0849,Q3,4,10
S0849,Q4,6,10
S0849,Q5,3,10
S0849,Q6,8,10
S0849,Q7,3,10
S0849,Q8,5,10
S0849,Q9,6,10
S0849,Q10,4,10
S0850,Q1,9,10
S0850,Q2,5,10
S0850,Q3,4,10
S0850,Q4,7,10
S0850,Q5,8,10
S0850,Q6,3,10
S0850,Q7,5,10
S0850,Q8,3,10
S0850,Q9,3,10
S0850,Q10,4,10
S0851,Q1,6,10
S0851,Q2,2,10
S0851,Q3,9,10
S0851,Q4,1,10
S0851,Q5,6,10
S0851,Q6,1,10
S0851,Q7,3,10
S0851,Q8,0,10
S0851,Q9,5,10
S0851,Q10,8,10
S0852,Q1,1,10
S0852,Q2,6,10
S0852,Q3,8,10
S0852,Q4,3,10
S0852,Q5,4,10
S0852,Q6,6,10
S0852,Q7,7,10
S0852,Q8,7,10
S0852,Q9,7,10
S0852,Q10,2,10
S0853,Q1,1,10
S0853,Q2,3,10
S0853,Q3,2,10
S0853,Q4,0,10
S0853,Q5,1,10
S0853,Q6,3,10
S0853,Q7,7,10
S0853,Q8,5,10
S0853,Q9,4,10
S0853,Q10,0,10
S0854,Q1,1,10
S0854,Q2,5,10
S0854,Q3,8,10
S0854,Q4,5,10
S0854,Q5,3,10
S0854,Q6,3,10
S0854,Q7,4,10
S0854,Q8,2,10
S0854,Q9,5,10
S0854,Q10,4,10
S0855,Q1,1,10
S0855,Q2,7,10
S0855,Q3,2,10
S0855,Q4,7,10
S0855,Q5,5,10
S0855,Q6,9,10
S0855,Q7,7,10
S0855,Q8,1,10
S0855,Q9,3,10
S0855,Q10,5,10
S0856,Q1,5,10
S0856,Q2,3,10
S0856,Q3,1,10
S0856,Q4,1,10
S0856,Q5,2,10
S0856,Q6,7,10
S0856,Q7,1,10
S0856,Q8,7,10
S0856,Q9,1,10
S0856,Q10,9,10
S0857,Q1,8,10
S0857,Q2,3,10
S0857,Q3,9,10
S0857,Q4,2,10
S0857,Q5,6,10
S0857,Q6,7,10
S0857,Q7,4,10
S0857,Q8,3,10
S0857,Q9,2,10
S0857,Q10,2,10
S0858,Q1,4,10
S0858,Q2,4,10
S0858,Q3,2,10
S0858,Q4,1,10
S0858,Q5,4,10
S0858,Q6,5,10
S0858,Q7,7,10
S0858,Q8,3,10
S0858,Q9,6,10
S0858,Q10,3,10
S0859,Q1,4,10
S0859,Q2,8,10
S0859,Q3,4,10
S0859,Q4,7,10
S0859,Q5,5,10
S0859,Q6,6,10
S0859,Q7,7,10
S0859,Q8,6,10
S0859,Q9,5,10
S0859,Q10,6,10
S0860,Q1,3,10
S0860,Q2,4,10
S0860,Q3,4,10
S0860,Q4,4,10
S0860,Q5,7,10
S0860,Q6,2,10
S0860,Q7,6,10
S0860,Q8,3,10
S0860,Q9,6,10
S0860,Q10,0,10
S0861,Q1,9,10
S0861,Q2,7,10
S0861,Q3,4,10
S0861,Q4,7,10
S0861,Q5,9,10
S0861,Q6,8,10
S0861,Q7,4,10
S0861,Q8,3,10
S0861,Q9,2,10
S0861,Q10,7,10
S0862,Q1,0,10
S0862,Q2,2,10
S0862,Q3,7,10
S0862,Q4,7,10
S0862,Q5,4,10
S0862,Q6,2,10
S0862,Q7,1,10
S0862,Q8,7,10
S0862,Q9,5,10
S0862,Q10,6,10
S0863,Q1,2,10
S0863,Q2,2,10
S0863,Q3,4,10
S0863,Q4,6,10
S0863,Q5,6,10
S0863,Q6,5,10
S0863,Q7,2,10
S0863,Q8,8,10
S0863,Q9,5,10
S0863,Q10,4,10
S0864,Q1,1,10
S0864,Q2,1,10
S0864,Q3,4,10
S0864,Q4,7,10
S0864,Q5,3,10
S0864,Q6,6,10
S0864,Q7,3,10
S0864,Q8,6,10
S0864,Q9,7,10
S0864,Q10,6,10
S0865,Q1,3,10
S0865,Q2,1,10
S0865,Q3,8,10
S0865,Q4,5,10
S0865,Q5,7,10
S0865,Q6,7,10
S0865,Q7,3,10
S0865,Q8,8,10
S0865,Q9,2,10
S0865,Q10,9,10
S0866,Q1,7,10
S0866,Q2,4,10
S0866,Q3,3,10
S0866,Q4,8,10
S0866,Q5,0,10
S0866,Q6,6,10
S0866,Q7,3,10
S0866,Q8,2,10
S0866,Q9,7,10
S0866,Q10,5,10
S0867,Q1,6,10
S0867,Q2,9,10
S0867,Q3,8,10
S0867,Q4,3,10
S0867,Q5,6,10
S0867,Q6,8,10
S0867,Q7,5,10
S0867,Q8,4,10
S0867,Q9,4,10
S0867,Q10,3,10
S0868,Q1,5,10
S0868,Q2,2,10
S0868,Q3,2,10
S0868,Q4,2,10
S0868,Q5,5,10
S0868,Q6,0,10
S0868,Q7,2,10
S0868,Q8,6,10
S0868,Q9,5,10
S0868,Q10,3,10
S0869,Q1,6,10
S0869,Q2,4,10
S0869,Q3,5,10
S0869,Q4,6,10
S0869,Q5,7,10
S0869,Q6,5,10
S0869,Q7,9,10
S0869,Q8,2,10
S0869,Q9,5,10
S0869,Q10,8,10
S0870,Q1,6,10
S0870,Q2,1,10
S0870,Q3,3,10
S0870,Q4,5,10
S0870,Q5,6,10
S0870,Q6,2,10
S0870,Q7,6,10
S0870,Q8,3,10
S0870,Q9,6,10
S0870,Q10,1,10
S0871,Q1,1,10
S0871,Q2,1,10
S0871,Q3,6,10
S0871,Q4,7,10
S0871,Q5,1,10
S0871,Q6,7,10
S0871,Q7,8,10
S0871,Q8,3,10
S0871,Q9,2,10
S0871,Q10,4,10
S0872,Q1,8,10
S0872,Q2,1,10
S0872,Q3,5,10
S0872,Q4,5,10
S0872,Q5,6,10
S0872,Q6,4,10
S0872,Q7,6,10
S0872,Q8,1,10
S0872,Q9,0,10
S0872,Q10,1,10
S0873,Q1,5,10
S0873,Q2,3,10
S0873,Q3,0,10
S0873,Q4,5,10
S0873,Q5,0,10
S0873,Q6,2,10
S0873,Q7,2,10
S0873,Q8,1,10
S0873,Q9,4,10
S0873,Q10,4,10
S0874,Q1,5,10
S0874,Q2,3,10
S0874,Q3,6,10
S0874,Q4,8,10
S0874,Q5,4,10
S0874,Q6,5,10
S0874,Q7,8,10
S0874,Q8,8,10
S0874,Q9,7,10
S0874,Q10,2,10
S0875,Q1,4,10
S0875,Q2,8,10
S0875,Q3,3,10
S0875,Q4,0,10
S0875,Q5,1,10
S0875,Q6,4,10
S0875,Q7,4,10
S0875,Q8,1,10
S0875,Q9,0,10
S0875,Q10,1,10
S0876,Q1,4,10
S0876,Q2,1,10
S0876,Q3,1,10
S0876,Q4,7,10
S0876,Q5,5,10
S0876,Q6,7,10
S0876,Q7,7,10
S0876,Q8,6,10
S0876,Q9,4,10
S0876,Q10,2,10
S0877,Q1,7,10
S0877,Q2,8,10
S0877,Q3,6,10
S0877,Q4,1,10
S0877,Q5,2,10
S0877,Q6,2,10
S0877,Q7,8,10
S0877,Q8,1,10
S0877,Q9,3,10
S0877,Q10,6,10
S0878,Q1,4,10
S0878,Q2,8,10
S0878,Q3,1,10
S0878,Q4,6,10
S0878,Q5,0,10
S0878,Q6,6,10
S0878,Q7,1,10
S0878,Q8,8,10
S0878,Q9,1,10
S0878,Q10,5,10
S0879,Q1,3,10
S0879,Q2,7,10
S0879,Q3,5,10
S0879,Q4,6,10
S0879,Q5,4,10
S0879,Q6,2,10
S0879,Q7,2,10
S0879,Q8,4,10
S0879,Q9,5,10
S0879,Q10,2,10
S0880,Q1,5,10
S0880,Q2,7,10
S0880,Q3,4,10
S0880,Q4,7,10
S0880,Q5,3,10
S0880,Q6,8,10
S0880,Q7,7,10
S0880,Q8,6,10
S0880,Q9,6,10
S0880,Q10,6,10
S0881,Q1,4,10
S0881,Q2,0,10
S0881,Q3,2,10
S0881,Q4,4,10
S0881,Q5,6,10
S0881,Q6,3,10
S0881,Q7,3,10
S0881,Q8,4,10
S0881,Q9,5,10
S0881,Q10,1,10
S0882,Q1,3,10
S0882,Q2,3,10
S0882,Q3,6,10
S0882,Q4,8,10
S0882,Q5,1,10
S0882,Q6,7,10
S0882,Q7,7,10
S0882,Q8,4,10
S0882,Q9,5,10
S0882,Q10,4,10
S0883,Q1,2,10
S0883,Q2,0,10
S0883,Q3,4,10
S0883,Q4,2,10
S0883,Q5,7,10
S0883,Q6,2,10
S0883,Q7,3,10
S0883,Q8,0,10
S0883,Q9,1,10
S0883,Q10,1,10
S0884,Q1,2,10
S0884,Q2,8,10
S0884,Q3,2,10
S0884,Q4,4,10
S0884,Q5,7,10
S0884,Q6,5,10
S0884,Q7,4,10
S0884,Q8,2,10
S0884,Q9,2,10
S0884,Q10,9,10
S0885,Q1,5,10
S0885,Q2,2,10
S0885,Q3,2,10
S0885,Q4,2,10
S0885,Q5,5,10
S0885,Q6,5,10
S0885,Q7,3,10
S0885,Q8,1,10
S0885,Q9,4,10
S0885,Q10,9,10
S0886,Q1,0,10
S0886,Q2,2,10
S0886,Q3,2,10
S0886,Q4,6,10
S0886,Q5,5,10
S0886,Q6,9,10
S0886,Q7,1,10
S0886,Q8,0,10
S0886,Q9,2,10
S0886,Q10,1,10
S0887,Q1,9,10
S0887,Q2,2,10
S0887,Q3,3,10
S0887,Q4,3,10
S0887,Q5,3,10
S0887,Q6,8,10
S0887,Q7,2,10
S0887,Q8,8,10
S0887,Q9,5,10
S0887,Q10,2,10
S0888,Q1,2,10
S0888,Q2,5,10
S0888,Q3,3,10
S0888,Q4,2,10
S0888,Q5,2,10
S0888,Q6,7,10
S0888,Q7,2,10
S0888,Q8,6,10
S0888,Q9,8,10
S0888,Q10,5,10
S0889,Q1,3,10
S0889,Q2,1,10
S0889,Q3,6,10
S0889,Q4,9,10
S0889,Q5,2,10
S0889,Q6,2,10
S0889,Q7,1,10
S0889,Q8,8,10
S0889,Q9,6,10
S0889,Q10,7,10
S0890,Q1,2,10
S0890,Q2,2,10
S0890,Q3,9,10
S0890,Q4,3,10
S0890,Q5,6,10
S0890,Q6,4,10
S0890,Q7,7,10
S0890,Q8,3,10
S0890,Q9,1,10
S0890,Q10,3,10
S0891,Q1,1,10
S0891,Q2,6,10
S0891,Q3,5,10
S0891,Q4,6,10
S0891,Q5,5,10
S0891,Q6,6,10
S0891,Q7,4,10
S0891,Q8,5,10
S0891,Q9,8,10
S0891,Q10,6,10
S0892,Q1,3,10
S0892,Q2,3,10
S0892,Q3,5,10
S0892,Q4,5,10
S0892,Q5,2,10
S0892,Q6,3,10
S0892,Q7,1,10
S0892,Q8,6,10
S0892,Q9,5,10
S0892,Q10,2,10
S0893,Q1,7,10
S0893,Q2,2,10
S0893,Q3,6,10
S0893,Q4,6,10
S0893,Q5,4,10
S0893,Q6,6,10
S0893,Q7,8,10
S0893,Q8,6,10
S0893,Q9,9,10
S0893,Q10,0,10
S0894,Q1,6,10
S0894,Q2,5,10
S0894,Q3,7,10
S0894,Q4,2,10
S0894,Q5,3,10
S0894,Q6,4,10
S0894,Q7,5,10
S0894,Q8,2,10
S0894,Q9,2,10
S0894,Q10,5,10
S0895,Q1,4,10
S0895,Q2,8,10
S0895,Q3,0,10
S0895,Q4,7,10
S0895,Q5,6,10
S0895,Q6,7,10
S0895,Q7,6,10
S0895,Q8,6,10
S0895,Q9,7,10
S0895,Q10,6,10
S0896,Q1,8,10
S0896,Q2,5,10
S0896,Q3,2,10
S0896,Q4,3,10
S0896,Q5,6,10
S0896,Q6,6,10
S0896,Q7,1,10
S0896,Q8,2,10
S0896,Q9,6,10
S0896,Q10,7,10
S0897,Q1,5,10
S0897,Q2,7,10
S0897,Q3,1,10
S0897,Q4,3,10
S0897,Q5,2,10
S0897,Q6,7,10
S0897,Q7,2,10
S0897,Q8,5,10
S0897,Q9,5,10
S0897,Q10,5,10
S0898,Q1,5,10
S0898,Q2,0,10
S0898,Q3,8,10
S0898,Q4,8,10
S0898,Q5,1,10
S0898,Q6,6,10
S0898,Q7,2,10
S0898,Q8,1,10
S0898,Q9,4,10
S0898,Q10,5,10
S0899,Q1,5,10
S0899,Q2,3,10
S0899,Q3,6,10
S0899,Q4,1,10
S0899,Q5,3,10
S0899,Q6,6,10
S0899,Q7,2,10
S0899,Q8,6,10
S0899,Q9,0,10
S0899,Q10,9,10
S0900,Q1,4,10
S0900,Q2,5,10
S0900,Q3,5,10
S0900,Q4,8,10
S0900,Q5,7,10
S0900,Q6,2,10
S0900,Q7,6,10
S0900,Q8,4,10
S0900,Q9,2,10
S0900,Q10,3,10
S0901,Q1,3,10
S0901,Q2,5,10
S0901,Q3,2,10
S0901,Q4,5,10
S0901,Q5,7,10
S0901,Q6,5,10
S0901,Q7,6,10
S0901,Q8,8,10
S0901,Q9,2,10
S0901,Q10,5,10
S0902,Q1,3,10
S0902,Q2,8,10
S0902,Q3,7,10
S0902,Q4,2,10
S0902,Q5,3,10
S0902,Q6,6,10
S0902,Q7,2,10
S0902,Q8,4,10
S0902,Q9,8,10
S0902,Q10,7,10
S0903,Q1,8,10
S0903,Q2,7,10
S0903,Q3,2,10
S0903,Q4,6,10
S0903,Q5,8,10
S0903,Q6,3,10
S0903,Q7,3,10
S0903,Q8,5,10
S0903,Q9,3,10
S0903,Q10,7,10
S0904,Q1,2,10
S0904,Q2,7,10
S0904,Q3,6,10
S0904,Q4,5,10
S0904,Q5,4,10
S0904,Q6,6,10
S0904,Q7,5,10
S0904,Q8,7,10
S0904,Q9,6,10
S0904,Q10,9,10
S0905,Q1,4,10
S0905,Q2,8,10
S0905,Q3,3,10
S0905,Q4,4,10
S0905,Q5,1,10
S0905,Q6,4,10
S0905,Q7,3,10
S0905,Q8,1,10
S0905,Q9,6,10
S0905,Q10,6,10
S0906,Q1,2,10
S0906,Q2,2,10
S0906,Q3,6,10
S0906,Q4,4,10
S0906,Q5,3,10
S0906,Q6,7,10
S0906,Q7,4,10
S0906,Q8,5,10
S0906,Q9,4,10
S0906,Q10,4,10
S0907,Q1,0,10
S0907,Q2,4,10
S0907,Q3,6,10
S0907,Q4,7,10
S0907,Q5,5,10
S0907,Q6,3,10
S0907,Q7,5,10
S0907,Q8,5,10
S0907,Q9,2,10
S0907,Q10,2,10
S0908,Q1,7,10
S0908,Q2,4,10
S0908,Q3,1,10
S0908,Q4,5,10
S0908,Q5,1,10
S0908,Q6,6,10
S0908,Q7,3,10
S0908,Q8,0,10
S0908,Q9,3,10
S0908,Q10,3,10
S0909,Q1,8,10
S0909,Q2,5,10
S0909,Q3,5,10
S0909,Q4,3,10
S0909,Q5,5,10
S0909,Q6,5,10
S0909,Q7,5,10
S0909,Q8,9,10
S0909,Q9,5,10
S0909,Q10,5,10
S0910,Q1,4,10
S0910,Q2,4,10
S0910,Q3,4,10
S0910,Q4,4,10
S0910,Q5,0,10
S0910,Q6,4,10
S0910,Q7,6,10
S0910,Q8,7,10
S0910,Q9,5,10
S0910,Q10,6,10
S0911,Q1,4,10
S0911,Q2,6,10
S0911,Q3,4,10
S0911,Q4,4,10
S0911,Q5,5,10
S0911,Q6,7,10
S0911,Q7,8,10
S0911,Q8,2,10
S0911,Q9,1,10
S0911,Q10,3,10
S0912,Q1,5,10
S0912,Q2,1,10
S0912,Q3,0,10
S0912,Q4,1,10
S0912,Q5,5,10
S0912,Q6,0,10
S0912,Q7,3,10
S0912,Q8,6,10
S0912,Q9,5,10
S0912,Q10,9,10
S0913,Q1,5,10
S0913,Q2,9,10
S0913,Q3,5,10
S0913,Q4,5,10
S0913,Q5,7,10
S0913,Q6,6,10
S0913,Q7,3,10
S0913,Q8,6,10
S0913,Q9,2,10
S0913,Q10,7,10
S0914,Q1,3,10
S0914,Q2,8,10
S0914,Q3,2,10
S0914,Q4,9,10
S0914,Q5,6,10
S0914,Q6,5,10
S0914,Q7,2,10
S0914,Q8,1,10
S0914,Q9,8,10
S0914,Q10,7,10
S0915,Q1,5,10
S0915,Q2,1,10
S0915,Q3,4,10
S0915,Q4,3,10
S0915,Q5,8,10
S0915,Q6,8,10
S0915,Q7,2,10
S0915,Q8,2,10
S0915,Q9,6,10
S0915,Q10,6,10
S0916,Q1,6,10
S0916,Q2,1,10
S0916,Q3,7,10
S0916,Q4,7,10
S0916,Q5,6,10
S0916,Q6,0,10
S0916,Q7,5,10
S0916,Q8,5,10
S0916,Q9,5,10
S0916,Q10,3,10
S0917,Q1,7,10
S0917,Q2,4,10
S0917,Q3,2,10
S0917,Q4,6,10
S0917,Q5,7,10
S0917,Q6,1,10
S0917,Q7,5,10
S0917,Q8,6,10
S0917,Q9,3,10
S0917,Q10,3,10
S0918,Q1,3,10
S0918,Q2,6,10
S0918,Q3,8,10
S0918,Q4,1,10
S0918,Q5,5,10
S0918,Q6,6,10
S0918,Q7,6,10
S0918,Q8,3,10
S0918,Q9,1,10
S0918,Q10,0,10
S0919,Q1,5,10
S0919,Q2,8,10
S0919,Q3,5,10
S0919,Q4,2,10
S0919,Q5,6,10
S0919,Q6,7,10
S0919,Q7,6,10
S0919,Q8,5,10
S0919,Q9,8,10
S0919,Q10,2,10
S0920,Q1,2,10
S0920,Q2,5,10
S0920,Q3,6,10
S0920,Q4,2,10
S0920,Q5,3,10
S0920,Q6,4,10
S0920,Q7,7,10
S0920,Q8,9,10
S0920,Q9,1,10
S0920,Q10,3,10
S0921,Q1,1,10
S0921,Q2,8,10
S0921,Q3,8,10
S0921,Q4,5,10
S0921,Q5,1,10
S0921,Q6,4,10
S0921,Q7,5,10
S0921,Q8,3,10
S0921,Q9,6,10
S0921,Q10,1,10
S0922,Q1,3,10
S0922,Q2,7,10
S0922,Q3,7,10
S0922,Q4,4,10
S0922,Q5,8,10
S0922,Q6,2,10
S0922,Q7,7,10
S0922,Q8,8,10
S0922,Q9,5,10
S0922,Q10,4,10
S0923,Q1,4,10
S0923,Q2,9,10
S0923,Q3,9,10
S0923,Q4,8,10
S0923,Q5,5,10
S0923,Q6,7,10
S0923,Q7,8,10
S0923,Q8,1,10
S0923,Q9,0,10
S0923,Q10,3,10
S0924,Q1,7,10
S0924,Q2,2,10
S0924,Q3,2,10
S0924,Q4,4,10
S0924,Q5,9,10
S0924,Q6,5,10
S0924,Q7,5,10
S0924,Q8,9,10
S0924,Q9,8,10
S0924,Q10,5,10
S0925,Q1,3,10
S0925,Q2,3,10
S0925,Q3,4,10
S0925,Q4,3,10
S0925,Q5,7,10
S0925,Q6,6,10
S0925,Q7,2,10
S0925,Q8,6,10
S0925,Q9,7,10
S0925,Q10,4,10
S0926,Q1,4,10
S0926,Q2,3,10
S0926,Q3,0,10
S0926,Q4,8,10
S0926,Q5,3,10
S0926,Q6,1,10
S0926,Q7,3,10
S0926,Q8,5,10
S0926,Q9,2,10
S0926,Q10,6,10
S0927,Q1,9,10
S0927,Q2,4,10
S0927,Q3,4,10
S0927,Q4,4,10
S0927,Q5,1,10
S0927,Q6,5,10
S0927,Q7,6,10
S0927,Q8,5,10
S0927,Q9,3,10
S0927,Q10,4,10
S0928,Q1,5,10
S0928,Q2,4,10
S0928,Q3,6,10
S0928,Q4,1,10
S0928,Q5,7,10
S0928,Q6,2,10
S0928,Q7,7,10
S0928,Q8,8,10
S0928,Q9,3,10
S0928,Q10,7,10
S0929,Q1,0,10
S0929,Q2,8,10
S0929,Q3,8,10
S0929,Q4,3,10
S0929,Q5,2,10
S0929,Q6,6,10
S0929,Q7,8,10
S0929,Q8,5,10
S0929,Q9,4,10
S0929,Q10,3,10
S0930,Q1,5,10
S0930,Q2,6,10
S0930,Q3,6,10
S0930,Q4,6,10
S0930,Q5,4,10
S0930,Q6,1,10
S0930,Q7,8,10
S0930,Q8,5,10
S0930,Q9,1,10
S0930,Q10,7,10
S0931,Q1,5,10
S0931,Q2,7,10
S0931,Q3,8,10
S0931,Q4,2,10
S0931,Q5,6,10
S0931,Q6,6,10
S0931,Q7,7,10
S0931,Q8,1,10
S0931,Q9,5,10
S0931,Q10,6,10
S0932,Q1,3,10
S0932,Q2,2,10
S0932,Q3,3,10
S0932,Q4,7,10
S0932,Q5,7,10
S0932,Q6,1,10
S0932,Q7,2,10
S0932,Q8,7,10
